	id	sentence	sentiment
1475	7e72365310dc0b57b2c05a291	 A positively thrilling combination of ethnography and all the intrigue , betrayal , deceit and murder of a Shakespearean tragedy or a juicy soap opera .	3
1476	r00177962	if it 's a good heist movie you 're after , there are surely better ways to go than with this limp caper .	1
1477	r00083943	i 'm sure if i saw awake again , i 'd find plot holes you could drive a monster truck through but , on first viewing , i thought it was slick , goofy entertainment .	2
1478	r00511988	t3 should satisfy most action junkies . the various chases , explosions and wrecks are a paean to the efforts of the stunt and effects personnel .	2
1479	fb12279913250124b8b9052f5	 American musical comedy as we know it would n't exist without the precedent of Yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of Broadway .	3
1480	r00407726	i liked it . it 's on a par with scott 's american gangster: no revelations , but a satisfying , large-scale genre movie , toned up by its cast .	3
1481	r00629210	a sexy , funny , sad , uplifting , and , most importantly , human film .	4
1482	0a8524ed6747d517cfda54372	 Combine the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- why did n't Hollywood think of this sooner ?	3
1483	r00506213	the film is hilariously messy , worth seeing simply for the starry cast and some earthy emotionality gurgling underneath , although there 's no angle to bring the audience into the story .	2
1484	r00593484	this is what you find when you look up 'western ' in the cinematic genre dictionary .	4
1485	4c29d31704d5d54fd362413ba	 Chalk it up as the worst kind of hubristic folly .	0
1486	r00447777	"in its quiet , gentle way , ""shoplifters"" builds to an emotional climax that 's all the more devastating for the restraint that kore-eda shows ."	4
1487	r00621831	holden 's lived-in performance is a thing of beauty .	3
1488	de113bdcdc5e00a61ba3bd03e	 Or else a doggie winks .	2
1489	r00197712	the film 's brainless , chest-beating brand of hyper-pulp calls into question whether sin city was any good at all , or whether the novelty of its visuals and storytelling merely masked a howling nothingness at its core .	0
1490	r00566938	the atmosphere and intense despair of luke presents some of the most horrifying elements of the ritual as it 's our choices that haunt us more than monsters .	3
1491	r00598635	one of the most polarizing movies in recent years .	4
1492	r00050799	one of the absolutely stupidest mysteries ever to receive studio financing and a legitimate theatrical release in this country .	0
1493	bd41e9a9f131d76853564857f	 Open-ended and composed of layer upon layer , Talk to Her is a cinephile 's feast , an invitation to countless interpretations .	2
1494	r00445459	she 's out of control is simultaneously so bizarre and so banal that it 's a first: the first movie fabricated entirely from sitcom cliches and plastic lifestyles , without reference to any known plane of reality .	0
1495	1a3dc7871ef32b458df4d4360	 Ultimately , Jane learns her place as a girl , softens up and loses some of the intensity that made her an interesting character to begin with .	2
1496	r00058799	a b movie treated like an a movie that mostly ends up being a zzzzzzzzzz movie .	1
1497	54223b19a16605a59070f9226	 When it comes to the battle of Hollywood vs. Woo , it looks like Woo 's a P.O.W.	1
1498	r00409164	rock of ages winks at us , but the joke 's on the film , which feels more dated and lame in its stale broadway conventions than any warrant song ever will .	1
1499	r00267845	the movie falls in the same trap as other music biopics and tries too hard to encapsulate the legacy of its subject . [full review in spanish]	2
1500	r00358204	if i 'd wanted to spend so much time watching people sleeping , i could have been a train conductor , flight attendant or nurse in a different life .	1
1501	5d6d28d7e9521e2cab66ab35e	 The film will appeal to Discovery Channel fans and will surely widen the perspective of those of us who see the continent through rose-colored glasses .	2
1502	r00611574	the film looks spectacular , the characters are marvellously cheesy and , instead of the subversive wink to the audience that we might expect from a title like this , jones is never condescending to his demographic .	3
1503	r00603200	an insufferable , poor-taste thriller devoid of substance and almost completely free of scares , not to mention original ideas .	1
1504	68e8cabb9048606143b4c2aea	 With the same sort of good-natured fun found in films like Tremors , Eight Legged Freaks is prime escapist fare .	4
1505	3e1486aadf607f4489ca4b3cf	 Less the sensational true-crime hell-jaunt purists might like and more experimental in its storytelling -LRB- though no less horrifying for it -RRB- .	3
1506	1999f06f0f79f39a228a63b41	 -LRB- Clooney 's -RRB- debut can be accused of being a bit undisciplined , but it has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him , especially the Coen brothers and Steven Soderbergh .	3
1507	r00471794	a catastrophe of bad acting , ludicrous science and conspicuously cheap special effects that can 't even follow its own internal logic from one scene to the next .	0
1508	2b9e950becf68c3fe74554a66	 The date movie that Franz Kafka would have made .	2
1509	3cd4d1cd091c8cc52ad2cc0dd	 Although Frailty fits into a classic genre , in its script and execution it is a remarkably original work .	3
1510	8ba8d96ed327d94bdcbd81739	 Sensual , funny and , in the end , very touching .	4
1511	r00210965	gods of egypt is the most epic sun-and-sand disaster since elizabeth taylor almost broke 20th century-fox with her 1963 film cleopatra .	0
1512	r00367216	this 90-minute movie feels about five hours long .	1
1513	41f4c4efc0aaa4bd8e6766f68	 She boxes these women 's souls right open for us .	3
1514	r00110692	boyhood is a coming-of-age film not quite like any other .	4
1515	2c11cabc52a45065265e60db0	 Both shrill and soporific , and because everything is repeated five or six times , it can seem tiresomely simpleminded .	0
1516	8fc21f76960e0decdba0e9a7c	 What the audience feels is exhaustion , from watching a movie that is dark -LRB- dark green , to be exact -RRB- , sour , bloody and mean .	1
1517	81de03de2c855c0a372a6c6d2	 Scherfig , who has had a successful career in TV , tackles more than she can handle .	1
1518	r00585271	it 's paul walker escaping with his costume from castle cameos pictures at the las vegas excalibur .	1
1519	r00174901	"no wonder padilha 's been tapped to helm a hollywood reboot of ""robocop . ' '"	3
1520	r00132339	"as a surprise entry in the mid-winter movie doldrums , ""chronicle"" is a modest charmer ."	4
1521	4db1cfc3a104900cc44697e1d	 This is unusual , food-for-thought cinema that 's as entertaining as it is instructive .	3
1522	r00630268	so totally , inanely , numbingly awful is the doa comedy you again that you can actually see a-list performers like sigourney weaver , jamie lee curtis and kristin chenoweth flailing through every scene . . .	0
1523	8bb559ff766d6a7207267830f	 The overall feel is not unlike watching a glorified episode of `` 7th Heaven . ''	1
1524	r00125307	this movie is fiercely uneven , feeling like two different movies got drunk and had a sloppy love child that now no one wants .	1
1525	r00424267	these characters were brought to life by a wonderful ensemble cast who clearly connected with the humanity and the spirituality of their roles .	4
1526	r00315740	i can 't think of anything more dispiriting than a film consciously faking it for the so-bad-it 's-good market .	1
1527	r00179024	escape plan knew what it was , escape plan 2 is the exact opposite and it makes you appreciate the first movie even more .	1
1528	r00144940	it deserves all the kudos it can get for its representation of asian people (but) more than that it deserves to be seen because it 's a fun , well-made romance .	3
1529	r00021113	it 's the end of the world as we know it , and this crafty canadian film chronicles the end times in smart , snappy fashion .	4
1530	r00448068	cretton is able to leap tall towers of everyday humour and humanity and then suddenly drop you into a pit of total , gut-wrenching sadness in a single bound .	4
1531	3dc7732740369bb179c00d7a7	 ` Linklater fans , or pretentious types who want to appear avant-garde will suck up to this project ... '	1
1532	7e4946ed2ee5f138a34b8ceea	 Less than fresh .	1
1533	fda419becb90896da3a8d5507	 Secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .	4
1534	7016289d54a08cc4ef0dfbf09	 You may leave the theater with more questions than answers , but darned if your toes wo n't still be tapping .	3
1535	r00294321	it 's all fine , entertaining stuff , bookended with some rip-roaring set-pieces .	2
1536	r00189308	the plot is silly , but if you like good music , you 'll forgive them for this .	2
1537	r00105183	africa has long been exploited by the west: for ivory , for gold , for diamonds , for oil . and , more recently , for , and by , hollywood .	2
